lat,lng,violationdescription
39.999055,-75.09915,EXT S-BSMNT DOOR/WINDOW/HATCHW
39.934288,-75.224977,LICENSE-VAC RES BLDG
40.027196,-75.118709,VEHICLES UNREGISTERED
40.027205,-75.118658,LICENSE - RENTAL PROPERTY
40.027235,-75.118447,CLIP VIOLATION NOTICE
40.027594,-75.118382,INT S-CEILING REPAIR/MAINT SAN
40.027594,-75.118382,SD-REQD EXIST GROUP R
40.027594,-75.118382,INT-PLMBG FIXTURES-RES
39.981523,-75.119975,CO DETECTOR NEEDED
39.998858,-75.098977,EXT S-EXTERIOR REPAIR/MAINTAIN
40.037938,-75.04066,ELEC-RECEPTABLE DEFECTIVE-RES
40.037938,-75.04066,INT-WATER HEATER VALVES-RES
40.037938,-75.04066,CO DETECTOR NEEDED
40.037938,-75.04066,ELEC-RECEPTABLE DEFECTIVE-RES
40.037938,-75.04066,RUBBISH/GARBAGE EXTERIOR-OWNER
40.026142,-75.130083,LIGHT FIXTURE DEFECTIVE-RES
40.026142,-75.130083,EXT S-EXTERIOR REPAIR/MAINTAIN
40.026142,-75.130083,SD-REQD EXIST GROUP R
40.026149,-75.130133,EXT A-CLEAN WEEDS/PLANTS
39.984337,-75.122455,CLIP VIOLATION NOTICE
39.984337,-75.122455,EXT A-VACANT LOT CLEAN/MAINTAI
39.984305,-75.122427,PARTY FENCE
39.9962,-75.177672,MECH FAC INSTALL/REPAIR-RES
39.9962,-75.177672,LICENSE-RES GENERAL
39.996226,-75.177868,EXT A-VACANT LOT CLEAN/MAINTAI
40.033476,-75.085953,CLIP VIOLATION NOTICE
40.036341,-75.038162,DRAINAGE-YARD DRAIN REPAIR
39.984297,-75.122064,CLIP VIOLATION NOTICE
39.983134,-75.12099,CLIP VIOLATION NOTICE
40.035895,-75.038277,RUBBISH/GARBAGE EXTERIOR-OWNER
40.035637,-75.038051,HIGH WEEDS-CUT
40.035595,-75.038014,HIGH WEEDS-CUT
39.982994,-75.120865,PERMZ- CONST REMOV CHANGE
39.933647,-75.224233,FLOOR/CEILING FIRE DAMAGED
39.933647,-75.224233,ROOF FIRE DAMAGED
39.933614,-75.224194,LICENSE-VAC RES BLDG
39.933582,-75.224156,EXT A-CLEAN WEEDS/PLANTS
40.026531,-75.124671,UTILITIES-RESTORE WATER-RES
40.026523,-75.130203,CLIP VIOLATION NOTICE
40.026181,-75.130328,VACANT PROP STANDARD
39.98138,-75.11985,EXT A-CLEAN ANIMAL WASTE
39.998406,-75.099024,EXT A-CLEAN WEEDS/PLANTS
39.998564,-75.098716,EXT A-CLEAN WEEDS/PLANTS
39.998429,-75.098598,"INTERIOR SURFACES STAIRS, ETC"
39.998429,-75.098598,LICENSE-RES SFD/2FD
40.037599,-75.040393,CLIP VIOLATION NOTICE
40.033087,-75.039207,VUPD-HIGH WEEDS
40.03311,-75.039157,INT S-CEILING REPAIR/MAINT SAN
40.033284,-75.038822,HIGH WEEDS-CUT
40.033657,-75.038937,HIGH WEEDS-CUT
40.033657,-75.038937,CLIP VIOLATION NOTICE
40.038496,-75.091014,LICENSE - RENTAL PROPERTY
40.029672,-75.153878,ELEC-RECEPTABLE DEFECTIVE-RES
40.029672,-75.153878,CO DETECTOR NEEDED
40.08601,-74.977703,VACANT PROP STANDARD
40.038837,-75.090644,HIGH WEEDS-CUT
40.02726,-75.11829,HIGH WEEDS-CUT
40.027633,-75.11812,EXT S-WINDOW REPAIR/MAINTAIN
40.027633,-75.11812,FIRE-ELECT EXT CORDS PROHIB
40.027633,-75.11812,INT-COOKING EQUIP MAINT-RES
40.027633,-75.11812,EXT S-ROOF REPAIR
40.027633,-75.11812,DRAINAGE-YARD DRAIN REPAIR
40.076606,-74.989879,HIGH WEEDS-CUT
40.076606,-74.989879,CLIP VIOLATION NOTICE
40.085437,-74.977924,EXT A-MOTOR VEH MUST BE REMOV
40.085437,-74.977924,VEHICLES UNREGISTERED
40.085437,-74.977924,CLIP VIOLATION NOTICE
40.085437,-74.977924,CLIP VIOLATION NOTICE
40.085437,-74.977924,HIGH WEEDS-CUT
40.027642,-75.118071,EXT A-CLEAN RUBBISH/GARBAGE
40.027647,-75.11802,DRAINAGE-YARD DRAIN REPAIR
40.027658,-75.117967,DRAINAGE-MAIN DRAIN REPAIR-RES
40.027658,-75.117967,DRAINAGE-AFFECTING ADJ/PROP
40.027323,-75.117869,RUBBISH/GARBAGE EXTERIOR-OWNER
40.027323,-75.117869,CLIP VIOLATION NOTICE
40.027323,-75.117869,EXT A-CLEAN RUBBISH/GARBAGE
40.026649,-75.123885,LICENSE-RES SFD/2FD
40.087946,-74.975615,CLIP VIOLATION NOTICE
39.933842,-75.224465,SD-REQD EXIST GROUP R
40.026306,-75.124064,CLIP VIOLATION NOTICE
40.0265,-75.124882,EXT S-CORNICE BARGEBOARD DEFEC
40.026179,-75.124907,CLIP VIOLATION NOTICE
40.037672,-75.039756,PERM Z- NEW USE
40.036735,-75.03901,CLIP VIOLATION NOTICE
40.042462,-75.087167,HIGH WEEDS-CUT
40.04176,-75.088,PERMB- INSTALL HVAC SYS
40.042666,-75.086929,CLIP VIOLATION NOTICE
39.957629,-75.236179,LIC MUST BE AVAIL FOR INSP
39.957629,-75.236179,WORKMANLIKE- BUILDING CODE
39.957428,-75.236588,CLIP VIOLATION NOTICE
39.957344,-75.236238,EXT A-CLEAN RUBBISH/GARBAGE
39.964767,-75.235042,CLIP VIOLATION NOTICE
39.964963,-75.234997,EXT A-VACANT LOT CLEAN/MAINTAI
39.975194,-75.235652,VACANT PROP STANDARD
39.975194,-75.235652,LICENSE-VAC RES BLDG
39.975189,-75.236065,PENALTY- NO ELEC PERM INFO
39.956899,-75.236333,VACANT PROP STANDARD
39.988423,-75.125867,VACANT PROP STANDARD
40.03643,-75.038742,INT S-WALLS REPAIR/MAINT SANI
40.03658,-75.038371,RUBBISH/GARBAGE EXTERIOR-OWNER
40.036512,-75.03831,LICENSE-RES GENERAL
40.026032,-75.128149,INTERIOR DOORS
39.988396,-75.125844,EXT S-BSMNT DOOR/WINDOW/HATCHW
39.988396,-75.125844,VACANT BLDG UNSECURED COUNT
39.988019,-75.125037,PERMP- ALTER/REPAIR/REPL PLUMB
39.987988,-75.125009,PERM - MUST POST
39.987988,-75.125009,PERME- INSTALL SERVICE + WIRE
39.987988,-75.125009,VACANT PROP STANDARD
39.967493,-75.129592,WORKMANLIKE- BUILDING CODE
39.987776,-75.125326,EXT A-CLEAN WEEDS/PLANTS
40.042052,-75.087644,HIGH WEEDS-CUT
40.024381,-75.056051,ANIMAL DROPPINGS
40.024896,-75.055942,CLIP VIOLATION NOTICE
40.02492,-75.055895,LICENSE-VAC RES BLDG
40.02492,-75.055895,EXT S-DOOR REPAIR/REPLACE
40.02492,-75.055895,LICENSE - RENTAL PROPERTY
39.992061,-75.108224,PERM Z- NEW USE
40.03259,-75.034875,CLIP VIOLATION NOTICE
39.956854,-75.236686,VACANT PROP STANDARD
39.956854,-75.236686,ROOF PARTIALLY COLLAPSED
39.965416,-75.235179,CLIP VIOLATION NOTICE
39.965405,-75.234761,FLOOR/CEILING PARTIALLY C ID
39.965494,-75.235164,DRAINAGE-YARD DRAIN REPAIR
39.965647,-75.235132,LICENSE-RES GENERAL
39.975604,-75.23573,EXT A-CLEAN WEEDS/PLANTS
39.975604,-75.23573,EXT S-CORNICE BARGEBOARD DEFEC
39.918936,-75.164282,HEAT HOT AIR SYSTEM DEFECT-RES
39.91886,-75.164299,RETAINING/FENCE WALL PRTLY C
39.916638,-75.165065,INSURANCE - POST CERT
40.099774,-75.059353,CLIP VIOLATION NOTICE
40.023046,-75.059378,PLUMBING SYSTEMS-GENERAL
40.025068,-75.055607,CO DETECTOR NEEDED
40.025068,-75.055607,CLIP VIOLATION NOTICE
39.985535,-75.111566,PERMB- FINAL PRE-CO INSP
40.014059,-75.158853,VACANT BLDG UNSECURED COUNT
40.014245,-75.158649,DRAINAGE-MAIN DRAIN REPAIR-RES
40.023513,-75.058566,LICENSE - RENTAL PROPERTY
40.023513,-75.058566,CLIP VIOLATION NOTICE
40.024697,-75.056322,HIGH WEEDS-CUT
40.024697,-75.056322,CLIP VIOLATION NOTICE
40.039533,-75.104689,LICENSE-VAC RES BLDG
40.039533,-75.104689,ROOF PARTIALLY COLLAPSED
39.99841,-75.135394,EXT A-VACANT LOT CLEAN/MAINTAI
39.99841,-75.135394,CLIP VIOLATION NOTICE
39.99841,-75.135394,EXT A-VACANT LOT CLEAN/MAINTAI
39.987613,-75.090511,DRAINAGE-PUMP BASEMENT WATER
40.039271,-75.104255,DRAINAGE-YARD DRAIN REPAIR
40.039234,-75.104195,INT S-CEILING REPAIR/MAINT SAN
40.039122,-75.10401,LIGHT FIXTURE DEFECTIVE-RES
40.087205,-75.046961,CLIP VIOLATION NOTICE
40.087205,-75.046961,CLIP VIOLATION NOTICE
39.994034,-75.106865,PERME- ALTER ELEC INSTALLATION
39.994034,-75.106865,MECH FAC INSTALL/REPAIR-RES
39.93954,-75.186109,EXT S-WINDOW REPAIR/MAINTAIN
39.939755,-75.186274,"INT S-CLEAN/MAINT SANI, OWNER"
39.971625,-75.231498,ELECTRICAL -HAZARD
40.063292,-75.066813,INT S-CEILING REPAIR/MAINT SAN
40.063292,-75.066813,BATHRM VENT REPAIR-NR
40.063292,-75.066813,EXT S-EXTERIOR REPAIR/MAINTAIN
40.063292,-75.066813,CLIP VIOLATION NOTICE
39.989855,-75.105942,PENALTY- NO BLDG PERM INFO
39.987066,-75.104643,LICENSE - RENTAL PROPERTY
40.00373,-75.171509,VACANT PROP STANDARD
39.989323,-75.10743,CLIP VIOLATION NOTICE
39.932599,-75.230929,PERM Z- NEW USE
39.932431,-75.23117,CLIP VIOLATION NOTICE
39.994285,-75.106272,PENALTY- NO ELEC PERM INFO
39.994188,-75.105788,EXT A-CLEAN RUBBISH/GARBAGE
40.045656,-75.207209,CLIP VIOLATION NOTICE
40.060974,-75.192653,ELEC-EXT LIGHT-RES
40.060974,-75.192653,INT S-WALLS REPAIR/MAINT SANI
40.060974,-75.192653,FIRE EXTING-INSTALL MAX 75FT
40.060974,-75.192653,"INT A-EXTERMINATE, OWNER"
40.060974,-75.192653,INT S-WALLS REPAIR/MAINT SANI
40.002692,-75.165085,VACANT BLDG UNSECURED COUNT
40.003777,-75.171871,ANNUAL CERT FIRE ALARM
40.003793,-75.171979,EXT S-ROOF REPAIR
40.004387,-75.1724,EXTERIOR AREA WEEDS
40.004387,-75.1724,EXTERIOR AREA SANITATION
40.004387,-75.1724,VACANT STRUCTURE AND LAND
39.98094,-75.112182,ELECTRICAL -HAZARD
39.932431,-75.23117,EXT A-VACANT LOT CLEAN/MAINTAI
39.932403,-75.23121,VACANT BLDG UNSECURED COUNT
39.932576,-75.231493,LICENSE-RES SFD/2FD
39.932347,-75.23129,ELEC-SYSTEM HAZARDOUS-RES
39.932347,-75.23129,INT S-FLOOR REPAIR
39.932347,-75.23129,EXT S-ROOF REPAIR
39.986928,-75.10452,PERMB- CONST ADDITION
39.986928,-75.10452,HIGH WEEDS-CUT
40.04617,-75.207081,PENALTY- NO BLDG PERM INFO
39.974436,-75.232594,INTERIOR SURFACES
39.974436,-75.232594,EXTERIOR STRUCT ROOF DRAINAGE
39.974436,-75.232594,EXTERIOR STRUCTURE WALLS
39.974436,-75.232594,EXT S-CORNICE BARGEBOARD DEFEC
39.97448,-75.232602,EXT A-CLEAN/EXTERMINATE
39.99428,-75.105608,ELEC-COVER PLATE DEFECTIVE-RES
39.99428,-75.105608,CO DETECTOR NEEDED
40.06086,-75.193036,ANNUAL CERT FIRE ALARM
40.06086,-75.193036,INT S-FLOOR REPAIR
39.996951,-75.115118,CLIP VIOLATION NOTICE
39.996945,-75.11507,OBTAIN LIC INDICATED
39.995128,-75.111726,ELEC-FIXTURE/OUTLET LOOSE-RES
39.995128,-75.111726,SD-REQD EXIST GROUP R
39.934237,-75.220941,EXT A-VACANT LOT CLEAN/MAINTAI
39.93425,-75.220585,CLIP VIOLATION NOTICE
39.934224,-75.220547,EXT A-VACANT LOT CLEAN/MAINTAI
39.934224,-75.220547,CLIP VIOLATION NOTICE
39.934198,-75.220508,EXT A-VACANT LOT CLEAN/MAINTAI
39.934143,-75.220441,EXT A-VACANT LOT CLEAN/MAINTAI
39.99434,-75.105493,PERM Z- NEW USE
39.994376,-75.105421,VACANT PROP UNSAFE
39.994376,-75.105421,EXT A-CLEAN RUBBISH/GARBAGE
39.994594,-75.105689,EXT A-CLEAN RUBBISH/GARBAGE
39.994594,-75.105689,EXT A-CLEAN/EXTERMINATE
39.931691,-75.232792,HEAT CONTINUOUS SUPPLY-RES
39.931691,-75.232792,ELEC-SYSTEM HAZARDOUS-RES
39.931691,-75.232792,INT S-DOOR REHANG
39.931691,-75.232792,SD-REQD EXIST GROUP R
39.968022,-75.231555,EXT A-CLEAN/EXTERMINATE
39.996911,-75.118498,DRAINAGE-BATH DRAIN REPAIR-RES
39.997391,-75.118199,ELEC-FIXTURE/OUTLET LOOSE-RES
39.997391,-75.118199,EXT S-WINDOW REPAIR/REPLACE
39.996938,-75.115019,LICENSE-RES GENERAL
39.996459,-75.115086,OBTAIN LIC INDICATED
39.996925,-75.114917,EXT-WINDOW OPENABLE LAUNDR-RES
40.00333,-75.168241,VACANT STRUCTURE LICENSE
40.00333,-75.168241,VACANT AND OPEN
40.00333,-75.168241,VAC PROP REPLAC WIN/DRS 80%
40.00333,-75.168241,EXT S-ROOF REPAIR
40.004325,-75.068054,RUBBISH/GARBAGE EXTERIOR-OWNER
39.93401,-75.220669,CLIP VIOLATION NOTICE
39.986558,-75.102152,WALL BULGED
39.998523,-75.079783,PERME- INST/REPL/REPAIR WIRE
39.996925,-75.114917,EXT S-WINDOW REPAIR/MAINTAIN
39.996861,-75.114415,FIRE-CURTAINS/DRAPES
39.996861,-75.114415,COMPR GAS-SEC CYL
39.990884,-75.11258,EXTERIOR STRUCT UNSAFE COND 9
39.990884,-75.11258,EXTERIOR STRUCT UNSAFE COND 7
39.990221,-75.113508,SWO- CONSTR W/O BLDG PERMIT
39.990221,-75.113508,VAC PROP REPLAC WIN/DRS 80%
39.928918,-75.237592,MECH - HEATING RESIDENT TEMP
39.992019,-75.110198,INT S-CEILING REPAIR/MAINT SAN
39.992019,-75.110198,"INT A-RODENT BURROWS, ELIMINAT"
39.992019,-75.110198,CO DETECTOR NEEDED
40.019267,-75.080453,LICENSE-RES SFD/2FD
39.98341,-75.126421,VACANT PROP STANDARD
39.98341,-75.126421,CLIP VIOLATION NOTICE
39.988006,-75.117673,CLIP VIOLATION NOTICE
40.004007,-75.169568,PERMB- ALTER REPAIR INT PART
40.004007,-75.169568,FIRE EXTING-INSTALL TYPE K
40.026138,-75.092516,CLIP VIOLATION NOTICE
40.026138,-75.092516,LICENSE-VAC RES BLDG
40.004538,-75.17362,WALL FRACTURED
40.004538,-75.17362,WALL LOOSE/MISS BRICKS
40.00412,-75.174257,ANNUAL CERT FIRE ALARM
39.995523,-75.077657,PERMP- INST NEW PLUMBING
39.995523,-75.077657,LICENSE-VAC RES BLDG
39.995523,-75.077657,VACANT BLDG UNSECURED COUNT
40.003491,-75.169801,EXT A-MOTOR VEH MUST BE REMOV
40.036284,-75.081335,CLIP VIOLATION NOTICE
40.036352,-75.081271,VEHICLES UNREGISTERED
40.066972,-75.053031,HIGH WEEDS-CUT
40.067037,-75.05297,CLIP VIOLATION NOTICE
39.928144,-75.238076,ELEC-SWITCH DEFECTIVE-RES
39.928144,-75.238076,INT S-FLOOR REPAIR
39.988024,-75.117637,INT/EXT HANDRAIL REQ
39.993947,-75.107032,LICENSE-VAC RES BLDG
39.932465,-75.231653,EXT A-VACANT LOT CLEAN/MAINTAI
39.932465,-75.231653,CLIP VIOLATION NOTICE
40.026138,-75.092516,VACANT BLDG UNSECURED COUNT
40.026138,-75.092516,INT A-TRASH REMOVE
40.026138,-75.092516,PERSONAL PROPERTY EXT OWNER
40.026138,-75.092516,RUBBISH/GARBAGE EXTERIOR-OWNER
40.023023,-75.086883,HIGH WEEDS-CUT
40.023023,-75.086883,CLIP VIOLATION NOTICE
40.02298,-75.086808,HIGH WEEDS-CUT
39.985132,-75.123154,DRAINAGE-ROOF/YARDS/OPEN AREAS
39.990308,-75.113118,EXT A-VACANT LOT CLEAN/MAINTAI
39.935245,-75.155929,PERMB- ALTER REPAIR INT PART
39.938304,-75.175644,CLIP VIOLATION NOTICE
39.946792,-75.240332,DRAINAGE-DOWNSPOUT CONNECT
39.947086,-75.240393,EXT S-ROOF REPAIR
39.988732,-75.097989,PERMB- ALTER REPAIR INT PART
40.084025,-75.049684,CLIP VIOLATION NOTICE
39.984289,-75.125423,CLIP VIOLATION NOTICE
39.984491,-75.125109,PERM Z- NEW USE
39.984519,-75.125056,INT A-EXTERMINATE/MAINTAIN
39.984519,-75.125056,CO DETECTOR NEEDED
39.984547,-75.125002,CO- NEW USE OCCUPIED PRE-CO
39.984602,-75.124895,"INT A-EXTERMINATE, OWNER"
39.984602,-75.124895,"INT A-RODENT BURROWS, ELIMINAT"
39.984585,-75.124143,EXT A-VACANT LOT CLEAN/MAINTAI
39.984585,-75.124143,CLIP VIOLATION NOTICE
39.990308,-75.113118,EXT A-VACANT LOT CLEAN/MAINTAI
40.026163,-75.09185,CLIP VIOLATION NOTICE
39.985464,-75.122523,VIOL C&I MESSAGE
39.938324,-75.175803,PENALTY- NO BLDG PERM INFO
39.938324,-75.175803,SWO- CONSTR W/O BLDG PERMIT
39.938324,-75.175803,WORKMANLIKE- BUILDING CODE
39.968165,-75.231247,VACANT BLDG UNSECURED COUNT
39.968165,-75.231247,LICENSE-RES GENERAL
40.08459,-75.04914,CLIP VIOLATION NOTICE
39.975781,-75.232831,FLOOR/CEILING PARTIALLY C ID
40.050928,-75.204291,PERMP- INST STORM DRAIN SYS
40.050928,-75.204291,PERMB- ALTER REPAIR INT PART
39.968386,-75.23163,AFCI RECEPTACLE REQ'D
39.968386,-75.23163,NOT CONFORM TO PRC/NEC
40.034553,-75.083577,DRAINS - YARD
40.034624,-75.083512,CLIP VIOLATION NOTICE
40.034695,-75.083445,PERSONAL PROPERTY EXT OWNER
40.034695,-75.083445,CLIP VIOLATION NOTICE
39.984585,-75.124143,EXT A-VACANT LOT CLEAN/MAINTAI
39.984585,-75.124143,EXT A-VACANT LOT CLEAN/MAINTAI
39.984585,-75.124143,CLIP VIOLATION NOTICE
39.984585,-75.124143,EXT A-VACANT LOT CLEAN/MAINTAI
39.984585,-75.124143,CLIP VIOLATION NOTICE
39.988314,-75.117685,CLIP VIOLATION NOTICE
39.98808,-75.117529,ROOF PARTIALLY COLLAPSED ID
39.987332,-75.120088,PERM Z- NEW USE
39.987332,-75.120088,FIRE-ELECT EXT CORDS PROHIB
39.987332,-75.120088,FIRE-ELECT OPEN JUNCTION BOX
39.987769,-75.118784,VACANT PROP STANDARD
39.990535,-75.112641,EXT A-VACANT LOT CLEAN/MAINTAI
39.990847,-75.112664,EXT S-DOOR WEATHERTIGHT
39.968407,-75.231296,EXT A-CLEAN RUBBISH/GARBAGE
39.928173,-75.238515,INT S-WALLS REPAIR/MAINT SANI
39.928173,-75.238515,EXT S-WINDOW REPAIR/REPLACE
39.928173,-75.238515,LICENSE-RES GENERAL
39.928121,-75.238588,EXT A-CLEAN WEEDS/PLANTS
40.034839,-75.083309,DRAINAGE-DOWNSPOUT REPR/REPLC
40.034942,-75.083214,LICENSE - RENTAL PROPERTY
40.035168,-75.083003,VACANT STRUCTURE LICENSE
40.035168,-75.083003,DRAINAGE-DOWNSPOUT REPR/REPLC
39.988171,-75.117353,EXT A-VACANT LOT CLEAN/MAINTAI
39.931791,-75.232128,EXT S-ROOF REPAIR
39.990679,-75.112471,HEAT CONTINUOUS SUPPLY-RES
39.934418,-75.220828,CLIP VIOLATION NOTICE
40.035205,-75.082972,HIGH WEEDS-CUT
40.034993,-75.082585,HIGH WEEDS-CUT
40.034993,-75.082585,RUBBISH/GARBAGE EXTERIOR-OWNER
40.034993,-75.082585,TREES OVERHANGING ENCROACH
40.035031,-75.082551,HIGH WEEDS-CUT
40.035031,-75.082551,CLIP VIOLATION NOTICE
40.036397,-75.081815,CLIP VIOLATION NOTICE
39.93173,-75.232213,LICENSE-VAC RES BLDG
39.931701,-75.232255,EXT A-VACANT LOT CLEAN/MAINTAI
39.931701,-75.232255,CLIP VIOLATION NOTICE
40.104753,-75.038817,PERMB- OUTDOOR DECK
39.985028,-75.123362,LICENSE-RES SFD/2FD
39.997513,-75.118883,PERMB- FINAL PRE-CO INSP
39.997513,-75.118883,LICENSE-RES MFD
39.999941,-75.141991,ARCHITECT/ENGINEER SERVICES
40.000444,-75.141873,EXT A-CLEAN/EXTERMINATE
40.001428,-75.149271,EXT A-CLEAN RUBBISH/GARBAGE
40.000929,-75.149818,F/C DETERIORATED
40.000929,-75.149818,ROOF DETERIORATED
40.035067,-75.082519,CLIP VIOLATION NOTICE
40.03514,-75.082449,HIGH WEEDS-CUT
40.03514,-75.082449,CLIP VIOLATION NOTICE
40.035177,-75.082415,HIGH WEEDS-CUT
39.97401,-75.232517,"EXTERIOR STRUCT SIGNS,  ETC"
39.97401,-75.232517,EXTERIOR STRUCT ROOF DRAINAGE
39.977166,-75.23254,INT-BATHRM REPAIR BATH/SHW-RES
39.927807,-75.238554,UNSAFE STRUCTURE
40.039008,-75.103824,ELEC-RECEPTABLE DEFECTIVE-RES
40.038493,-75.103683,EXT A-VACANT LOT CLEAN/MAINTAI
39.938353,-75.225732,EXT A-CLEAN RUBBISH/GARBAGE
39.988325,-75.117052,EXT A-VACANT LOT CLEAN/MAINTAI
40.001474,-75.154125,LICENSE-VAC RES BLDG
40.001474,-75.154125,VACANT PROP STANDARD
40.001511,-75.154336,EXT A-VACANT LOT CLEAN/MAINTAI
40.001511,-75.154336,WALL PARTIALLY COLLAPSED ID
40.001511,-75.154336,EXT A-CLEAN RUBBISH/GARBAGE
40.002185,-75.15466,PERMB- ALTER REP'R EXT PORTION
40.002185,-75.15466,CONTR (ELEC) LIC REQ'D
39.927911,-75.238885,EXT A-CLEAN ANIMAL WASTE
39.927702,-75.238703,INT S-STAIRS REPAIR
39.927702,-75.238703,CO DETECTOR NEEDED
39.927702,-75.238703,SD-REQD EXIST GROUP R
39.92765,-75.238778,DRAINAGE-MAIN DRAIN REPAIR-RES
39.927807,-75.239032,EXT A-CLEAN RUBBISH/GARBAGE
40.035744,-75.082467,EXT A-CLEAN RUBBISH/GARBAGE
40.035815,-75.0824,EXT-WINDOW MUST OPEN-RES
39.99986,-75.135863,EXT A-VACANT LOT CLEAN/MAINTAI
39.999594,-75.13746,EXT A-CLEAN WEEDS/PLANTS
40.000119,-75.139604,VACANT PROP STANDARD
40.005886,-75.183784,LICENSE-RES GENERAL
39.988669,-75.117008,CLIP VIOLATION NOTICE
39.988669,-75.117008,CLIP VIOLATION NOTICE
40.002185,-75.15466,PERME- INST/REPL/REPAIR WIRE
40.001399,-75.155584,VACANT PROP STANDARD
40.00234,-75.156275,LICENSE-VAC RES BLDG
39.974597,-75.124881,PERMP- ALTER/REPAIR/REPL PLUMB
39.974936,-75.124749,EXT S-BSMNT DOOR/WINDOW/HATCHW
40.055367,-75.063123,TREES OVERHANGING ENCROACH
39.965736,-75.133849,COMPL CONCEAL- FIRE PERM WORK
40.038386,-75.103498,CLIP VIOLATION NOTICE
40.038386,-75.103498,HIGH WEEDS-CUT
40.038386,-75.103498,VACANT BLDG UNSECURED COUNT
39.984128,-75.106799,CLIP VIOLATION NOTICE
39.987768,-75.105249,VAC PROP REPLAC WIN/DRS 80%
39.987768,-75.105249,LICENSE-VAC RES BLDG
39.937247,-75.22441,ELEC-SYSTEM HAZARDOUS-RES
39.937181,-75.224333,EXT A-VACANT LOT CLEAN/MAINTAI
39.996932,-75.118651,"INT S-CLEAN/MAINT SANI, TENANT"
39.996925,-75.118601,SD-SMOKE BATTERY OCCUPANT
40.000021,-75.142591,WALL FRACTURED
39.987415,-75.099735,EXT A-POOL CLEAN/REPAIR/MAINT
39.990018,-75.094877,VACANT PROP STANDARD
39.990018,-75.094877,LICENSE-VAC RES BLDG
39.990645,-75.094314,UNSAFE STRUCTURE
40.005385,-75.184421,UNFIT PROP STANDARD
40.005385,-75.184421,INT A-EXTERMINATE/MAINTAIN
39.965849,-75.133502,DEBRIS REMOVE - CONSTR
39.965849,-75.133502,VAC PROP REPLAC WIN/DRS 80%
39.937181,-75.224333,EXT A-VACANT LOT CLEAN/MAINTAI
39.979178,-75.116338,LICENSE-RES GENERAL
39.97926,-75.11609,LICENSE-RES GENERAL
39.989852,-75.107963,LICENSE-RES SFD/2FD
39.98958,-75.107694,PERMB- FLAT WALL SIGN
39.98958,-75.107694,INT/EXT GUARDS REQ
39.98958,-75.107694,ANNUAL CERT FIRE ALARM
40.000027,-75.142643,EXT A-CLEAN/EXTERMINATE
39.987471,-75.090785,CLIP VIOLATION NOTICE
39.987493,-75.090742,LICENSE-VAC RES BLDG
40.003038,-75.158108,LICENSE-VAC RES BLDG
40.002058,-75.158519,FIRE EXTING-NEEDS INSP/TAG
39.936813,-75.163651,CLIP VIOLATION NOTICE
39.939042,-75.181976,PENALTY- NO ELEC PERM INFO
39.939042,-75.181976,VAC PROP REPLAC WIN/DRS 80%
39.939042,-75.181976,EXT S-EXTERIOR REPAIR/MAINTAIN
39.939042,-75.181976,EXT A-CLEAN WEEDS/PLANTS
40.075666,-75.050516,CLIP VIOLATION NOTICE
39.914336,-75.165717,PROPERLY REMOVE DEMO DEBRIS
40.039553,-75.041922,PERSONAL PROPERTY EXT OWNER
40.001176,-75.151952,EXT S-EXPOSED SURFACES MAINTAI
40.001176,-75.151952,LICENSE-VAC RES BLDG
40.001176,-75.151952,ROOF PARTIALLY COLLAPSED
40.001176,-75.151952,VACANT PROP STANDARD
40.059086,-75.070047,INT DOOR SELF-CLOSE
40.059086,-75.070047,KITCHEN STOVE REPR/REPLC-NR
40.043967,-75.085243,CLIP VIOLATION NOTICE
40.044461,-75.084625,INT-KITCHEN STOVE DEFECTIV-RES
40.044461,-75.084625,SD-REQD EXIST GROUP R
40.014685,-75.06145,TREES OVERHANGING ENCROACH
40.014615,-75.061389,INT-PLMBG MAINT FIXTURES-RES
40.014615,-75.061389,INT S-CEILING REPAIR/MAINT SAN
39.997722,-75.120746,INT-PLMBG CONNECT TO SEWAG-RES
39.997722,-75.120746,INT/EXT HANDRAIL REQ
40.058482,-75.076643,HIGH WEEDS-CUT
40.05729,-75.075374,RUBBISH/GARBAGE EXTERIOR-OWNER
40.039123,-75.040912,HIGH WEEDS-CUT
40.039123,-75.040912,SWO- CONSTR W/O BLDG PERMIT
39.998177,-75.128442,INSURANCE - POST CERT
40.014615,-75.061389,CO DETECTOR NEEDED
39.970931,-75.23525,EXT S-ACC DEV REPAIR/MAINTAIN
40.038806,-75.040665,INT-WATER HEATER VALVES-RES
40.038806,-75.040665,INT-BATHRM MAINTENANCE-RES
40.038806,-75.040665,INT S-CEILING REPAIR/MAINT SAN
40.038806,-75.040665,FIRE-ELECT OPEN JUNCTION BOX
39.998058,-75.127525,PERM Z- NEW USE
39.998562,-75.122747,WALL DETERIORATED
39.998562,-75.122747,FIRE SUPP/STANDPIPE-MAINT VAC
39.998562,-75.122747,EXT A-CLEAN/EXTERMINATE
39.997491,-75.122996,LICENSE-RES SFD/2FD
39.997483,-75.122946,LICENSE-RES SFD/2FD
39.998325,-75.12239,PERMB- PARTIAL DEMOL
40.000417,-75.141499,EXT A-CLEAN RUBBISH/GARBAGE
39.999879,-75.141535,NON-REGULATED LACKS PERMIT
39.966792,-75.131228,PERMB- ALTER REPAIR INT PART
40.001412,-75.153752,MECH FAC INSTALL/REPAIR-RES
